5 0.002000
5 0.002000
10 0.011000
50 0.804000
100 6.020000
10 0.008000
50 0.792000
100 5.999000
10 0.008000
50 0.785000
100 6.001000
200 46.799000
200 46.849000
200 47.094000
500 727.451000
500 735.974000
500 760.706000
500 727.736000
700 2020.920000
700 2031.257000
700 2059.261000
700 2030.978000
1000 6269.413000
1000 6241.517000
1000 6343.296000
2000 47359.079000
2000 47242.829000
