1 0.028000
3 0.131000
3 0.209000
3 3.317000
3 13.727000
6 1.668000
6 39.694000
6 165.117000
9 2.365000
9 58.627000
9 237.750000
6 683.853000
9 966.385000
12 1280.085000
6 4695.804000
9 6279.162000
12 8148.610000
15 10149.376000
6 9530.085000
9 12514.355000
12 16330.096000
15 20054.129000
9 26620.803000
12 34032.088000
15 41997.678000
12 149683.591000
15 181112.205000
