1 0.002000
3 0.002000
3 0.011000
3 0.804000
3 6.020000
6 0.008000
6 0.792000
6 5.999000
9 0.008000
9 0.785000
9 6.001000
6 46.799000
9 46.849000
12 47.094000
6 727.451000
9 735.974000
12 760.706000
15 727.736000
6 2020.920000
9 2031.257000
12 2059.261000
15 2030.978000
9 6269.413000
12 6241.517000
15 6343.296000
12 47359.079000
15 47242.829000
